,ba_cn,fa_accoe_last,fa_accoe_this,fa_accos_last,fa_accos_this,fa_accou_last,fa_accou_this,fa_adexe_last,fa_adexe_this,fa_adexs_last,fa_adexs_this,fa_adexu_last,fa_adexu_this,fa_asine_last,fa_asine_this,fa_asins_last,fa_asins_this,fa_asinu_last,fa_asinu_this,fa_cotoe_last,fa_cotoe_this,fa_cotos_last,fa_cotos_this,fa_cotou_last,fa_cotou_this,fa_dine_last,fa_dine_this,fa_dins_last,fa_dins_this,fa_dinu_last,fa_dinu_this,fa_etoue_last,fa_etoue_this,fa_etous_last,fa_etous_this,fa_etouu_last,fa_etouu_this,fa_fuexe_last,fa_fuexe_this,fa_fuexs_last,fa_fuexs_this,fa_fuexu_last,fa_fuexu_this,fa_gine_last,fa_gine_this,fa_gins_last,fa_gins_this,fa_ginu_last,fa_ginu_this,fa_gse_last,fa_gse_this,fa_gss_last,fa_gss_this,fa_gsu_last,fa_gsu_this,fa_inine_last,fa_inine_this,fa_inins_last,fa_inins_this,fa_ininu_last,fa_ininu_this,fa_intoe_last,fa_intoe_this,fa_intos_last,fa_intos_this,fa_intou_last,fa_intou_this,fa_neche_last,fa_neche_this,fa_nechs_last,fa_nechs_this,fa_nechu_last,fa_nechu_this,fa_otexe_last,fa_otexe_this,fa_otexs_last,fa_otexs_this,fa_otexu_last,fa_otexu_this,fa_otine_last,fa_otine_this,fa_otins_last,fa_otins_this,fa_otinu_last,fa_otinu_this,fa_pine_last,fa_pine_this,fa_pins_last,fa_pins_this,fa_pinu_last,fa_pinu_this,fa_sine_last,fa_sine_this,fa_sins_last,fa_sins_this,fa_sinu_last,fa_sinu_this,fp_yr,name,ricf_oid
667,河南大学教育发展基金会,"3,269,756.50","6,829,559.00","3,637,756.50","7,033,059.00","368,000.00","203,500.00",0.00,0.00,"58,933.40","36,474.70","58,933.40","36,474.70",0.0,0.00,0.00,0.00,0.00,0.00,"3,269,756.50","6,829,559.00","3,696,689.90","7,069,533.70","426,933.40","239,974.70","9,959,000.00","1,964,238.90","9,959,298.46","1,964,340.11",298.46,101.21,"16,408.33",0.00,0.00,0.00,"-16,408.33",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,"9,959,000.00","1,964,238.90","10,167,284.98","2,954,611.80","208,284.98","990,372.90","6,705,651.83","-4,865,320.10","6,470,595.08","-4,114,921.90","-235,056.75","750,398.20",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"207,986.52","990,271.69","207,986.52","990,271.69",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,河南大学教育发展基金会,2085.0
668,陕西省西安残疾人福利基金会,0.00,0.00,"2,983,541.72","4,707,198.38","2,983,541.72","4,707,198.38",0.00,0.00,"268,540.20","428,797.85","268,540.20","428,797.85",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,238,987.46","5,130,434.25","3,238,987.46","5,130,434.25",0.00,0.00,"2,977,006.10","4,289,140.00","2,977,006.10","4,289,140.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-13,382.18","-5,561.98","-13,382.18","-5,561.98",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,2275083.0,1379611.65,2275083.0,1379611.65,0.00,0.00,"5,252,089.10","5,668,751.65","5,252,089.10","5,668,751.65",0.00,0.00,"2,013,101.64","538,317.40","2,013,101.64","538,317.40",0.00,0.00,287.72,0.00,287.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,陕西省西安残疾人福利基金会,3213.0
669,陕西省西安城墙保护基金会,0.00,0.00,"570,215.00","744,839.00","570,215.00","744,839.00",0.00,0.00,"3,250.00","6,292.00","3,250.00","6,292.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"573,465.00","751,131.00","573,465.00","751,131.00",0.00,0.00,"4,141.80",0.00,"4,141.80",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"142,333.39","104,776.76","142,333.39","104,776.76",0.00,0.00,"-431,131.61","-646,354.24","-431,131.61","-646,354.24",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"138,191.59","104,776.76","138,191.59","104,776.76",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,陕西省西安城墙保护基金会,3211.0
670,浙江省阳光教育基金会,"4,622,284.94","2,185,221.16","4,622,284.94","2,185,221.16",0.00,0.00,0.00,0.00,"454,021.79","202,230.26","454,021.79","202,230.26",0.0,0.00,0.00,0.00,0.00,0.00,"4,622,284.94","2,185,221.16","5,372,945.10","2,696,306.88","750,660.16","511,085.72","2,456,575.98","2,063,262.80","2,556,575.98","2,663,262.80","100,000.00","600,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"65,500.00",0.00,"65,500.00","500,000.00","100,000.00","500,000.00","100,000.00",0.00,0.00,,,,,,,0.0,0.0,535758.78,832000.0,535758.78,832000.0,"2,956,575.98","2,163,262.80","3,747,759.32","3,711,416.99","791,183.34","1,548,154.19","-1,665,708.96","-21,958.36","-1,625,185.78","1,015,110.11","40,523.18","1,037,068.47",0.00,0.00,"296,638.37","243,355.46","296,638.37","243,355.46",0.00,0.00,"155,424.56","116,154.19","155,424.56","116,154.19",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,浙江省阳光教育基金会,2308.0
671,云南晓圣公益基金会,0.00,0.00,0.00,"80,399.52",0.00,"80,399.52",0.00,0.00,0.00,"1,120.00",0.00,"1,120.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"81,937.52",0.00,"81,937.52",0.00,0.00,0.00,"65,331.70",0.00,"65,331.70",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,18297.43,0.0,18297.43,0.00,0.00,0.00,"83,629.13",0.00,"83,629.13",0.00,0.00,0.00,"1,691.61",0.00,"1,691.61",0.00,0.00,0.00,418.00,0.00,418.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,云南晓圣公益基金会,5741.0
672,浙江省新浙商创业创新基金会,0.00,0.00,"325,003.37","188,116.76","325,003.37","188,116.76",0.00,0.00,"97,914.70","98,385.19","97,914.70","98,385.19",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"425,716.91","286,449.15","425,716.91","286,449.15",0.00,0.00,"21,999.00","134,000.00","21,999.00","134,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-92.66,-52.80,-92.66,-52.80,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"21,999.00","134,000.00","21,999.00","134,000.00",0.00,0.00,"-403,717.91","-152,449.15","-403,717.91","-152,449.15",0.00,0.00,"2,891.50",0.00,"2,891.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,浙江省新浙商创业创新基金会,2289.0
673,中国初级卫生保健基金会,0.00,0.00,"484,472,657.23","1,208,917,989.24","484,472,657.23","1,208,917,989.24",0.00,0.00,"5,817,614.42","6,337,024.56","5,817,614.42","6,337,024.56",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"490,285,859.82","1,216,288,647.52","490,285,859.82","1,216,288,647.52","589,306,427.98","1,144,130,784.17","596,781,240.22","1,154,114,208.75","7,474,812.24","9,983,424.58","-480,643,505.73","-1,205,923,222.32",0.00,0.00,"480,643,505.73","1,205,923,222.32",0.00,0.00,"-4,411.83","1,033,633.72","-4,411.83","1,033,633.72",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,3337521.75,1788387.1,3337521.75,1788387.1,"589,306,427.98","1,144,130,784.17","600,702,479.73","1,156,544,595.21","11,396,051.75","12,413,811.04","108,662,922.25","-61,792,438.15","110,416,619.91","-59,744,052.31","1,753,697.66","2,048,385.84",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"583,717.76","641,999.36","583,717.76","641,999.36",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,中国初级卫生保健基金会,214.0
674,河北省残疾人福利基金会,"7,025,053.58","10,599,302.60","16,635,158.08","16,992,300.13","9,610,104.50","6,392,997.53",0.00,0.00,"237,176.63","183,392.45","237,176.63","183,392.45",0.0,0.00,0.00,0.00,0.00,0.00,"7,025,073.88","10,599,611.50","16,873,786.81","17,176,882.88","9,848,712.93","6,577,271.38","8,008,430.30","7,015,400.91","18,504,201.00","11,076,096.63","10,495,770.70","4,060,695.72",0.00,0.00,0.00,0.00,0.00,0.00,20.30,308.90,"1,452.10","1,190.30","1,431.80",881.40,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,"8,011,832.74","7,017,673.77","18,617,149.45","11,098,343.98","10,605,316.71","4,080,670.21","986,758.86","-3,581,937.73","1,743,362.64","-6,078,538.90","756,603.78","-2,496,601.17",0.00,0.00,0.00,0.00,0.00,0.00,"3,402.44","2,272.86","112,948.45","22,247.35","109,546.01","19,974.49",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,河北省残疾人福利基金会,2061.0
675,天津市力高慈善基金会,0.00,0.00,"188,175.00","170,000.00","188,175.00","170,000.00",0.00,0.00,"7,992.46","8,850.00","7,992.46","8,850.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"196,167.46","178,850.00","196,167.46","178,850.00","45,000.00","170,000.00","373,010.00","354,630.28","328,010.00","184,630.28","-45,000.00","-170,000.00",0.00,0.00,"45,000.00","170,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,"45,000.00","170,000.00","381,521.85","362,766.59","336,521.85","192,766.59",0.00,0.00,"185,354.39","183,916.59","185,354.39","183,916.59",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,511.85","8,136.31","8,511.85","8,136.31",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,天津市力高慈善基金会,1074.0
676,河南省善爱公益基金会,"429,205.00","2,220,000.00","429,205.00","2,220,000.00",0.00,0.00,0.00,0.00,"25,604.80","8,101.00","25,604.80","8,101.00",0.0,0.00,0.00,0.00,0.00,0.00,"429,205.00","2,220,000.00","454,809.80","2,228,101.00","25,604.80","8,101.00",0.00,"2,130,000.00","15,000.00","2,172,500.00","15,000.00","42,500.00","-10,483.76",0.00,0.00,0.00,"10,483.76",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,"2,130,000.00","15,121.04","2,172,558.74","15,121.04","42,558.74","-439,688.76","-90,000.00","-439,688.76","-55,542.26",0.00,"34,457.74",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.04,58.74,121.04,58.74,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,河南省善爱公益基金会,2110.0
677,浙江千训爱心慈善基金会,"440,000.00","100,000.00","20,369,533.59","13,430,252.87","19,929,533.59","13,330,252.87",0.00,0.00,"422,392.24","486,924.99","422,392.24","486,924.99",0.0,0.00,0.00,0.00,0.00,0.00,"440,000.00","100,000.00","20,827,754.18","13,958,636.55","20,387,754.18","13,858,636.55",232.00,"100,000.00","14,860,701.80","20,433,302.07","14,860,469.80","20,333,302.07",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"35,667.81","41,458.69","35,667.81","41,458.69",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,"50,232.00","100,000.00","15,052,664.11","20,433,302.07","15,002,432.11","20,333,302.07","-389,768.00",0.00,"-5,775,090.07","6,553,813.97","-5,385,322.07","6,553,813.97",0.00,0.00,160.54,0.00,160.54,0.00,"50,000.00",0.00,"191,962.31",0.00,"141,962.31",0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,浙江千训爱心慈善基金会,2210.0
678,南阳市教育发展基金会,0.00,0.00,"1,098,205.00","2,300,000.00","1,098,205.00","2,300,000.00",0.00,0.00,"78,726.10","217,380.00","78,726.10","217,380.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,177,536.60","2,517,380.00","1,177,536.60","2,517,380.00",0.00,0.00,0.00,"2,100,000.00",0.00,"2,100,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,605.50,0.00,605.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"24,354.43","2,611,750.45","24,354.43","2,611,750.45",0.00,0.00,"-1,153,182.17","94,370.45","-1,153,182.17","94,370.45",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"24,354.43","511,750.45","24,354.43","511,750.45",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,南阳市教育发展基金会,3549.0
679,沈阳市教育基金会,"610,000.00","4,200,000.00","17,562,618.94","25,780,025.35","16,952,618.94","21,580,025.35",0.00,0.00,"992,466.46","1,050,698.74","992,466.46","1,050,698.74",0.0,0.00,0.00,0.00,0.00,0.00,"610,000.00","4,200,000.00","18,756,889.29","26,940,949.32","18,146,889.29","22,740,949.32","210,000.00","4,200,000.00","25,781,513.01","26,593,182.15","25,571,513.01","22,393,182.15",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"201,803.89","110,225.23","201,803.89","110,225.23","400,000.00",0.00,"400,000.00",0.00,0.00,0.00,,,,,,,0.0,0.0,710735.43,688385.41,710735.43,688385.41,"610,000.00","4,200,000.00","27,373,085.48","27,747,819.99","26,763,085.48","23,547,819.99",0.00,0.00,"8,616,196.19","806,870.67","8,616,196.19","806,870.67",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"480,837.04","466,252.43","480,837.04","466,252.43",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,沈阳市教育基金会,2032.0
680,德清县人民教育基金会,0.00,0.00,"536,268.87","1,185,749.00","536,268.87","1,185,749.00",0.00,0.00,25.00,"4,000.00",25.00,"4,000.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"540,356.87","1,189,759.00","540,356.87","1,189,759.00",0.00,0.00,"330,000.00",0.00,"330,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"334,495.07","3,704.18","334,495.07","3,704.18",0.00,0.00,"-205,861.80","-1,186,054.82","-205,861.80","-1,186,054.82",0.00,0.00,"4,063.00",10.00,"4,063.00",10.00,0.00,0.00,"4,495.07","3,704.18","4,495.07","3,704.18",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,德清县人民教育基金会,1678.0
681,青海省青海大学教育基金会,0.00,"226,720.00",0.00,"615,955.67",0.00,"389,235.67",0.00,0.00,0.00,"153,862.00",0.00,"153,862.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,"226,720.00","91,260.00","769,817.67","91,260.00","543,097.67",0.00,0.00,"16,100.00","666,000.00","16,100.00","666,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"24,032.05","674,696.61","24,032.05","674,696.61",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"91,260.00",0.00,"91,260.00",0.00,0.00,0.00,"7,932.05","8,696.61","7,932.05","8,696.61",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,青海省青海大学教育基金会,4056.0
682,中华艺文基金会,0.00,0.00,"17,030,911.08","11,120,977.36","17,030,911.08","11,120,977.36",0.00,0.00,"1,453,795.15","1,453,646.96","1,453,795.15","1,453,646.96",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"18,484,706.23","12,574,624.32","18,484,706.23","12,574,624.32",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,10504109.59,7658068.12,10504109.59,7658068.12,0.00,0.00,"11,122,376.41","8,042,990.49","11,122,376.41","8,042,990.49",0.00,0.00,"-7,362,329.82","-4,531,633.83","-7,362,329.82","-4,531,633.83",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"618,266.82","384,922.37","618,266.82","384,922.37",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,中华艺文基金会,190.0
683,浙江省仁爱慈善基金会,0.00,0.00,"577,139.61","542,004.50","577,139.61","542,004.50",0.00,0.00,"70,920.00","78,423.30","70,920.00","78,423.30",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"646,570.10","620,427.80","646,570.10","620,427.80",0.00,0.00,"6,400.57","333,000.00","6,400.57","333,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"6,400.57","453,992.73","6,400.57","453,992.73",0.00,0.00,"-640,169.53","-166,505.07","-640,169.53","-166,505.07",0.00,0.00,"-1,489.51",0.00,"-1,489.51",0.00,0.00,0.00,0.00,"120,992.73",0.00,"120,992.73",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,浙江省仁爱慈善基金会,2255.0
684,黑龙江省哈尔滨体育学院教育发展基金会,0.00,0.00,"6,800.00","2,148,434.00","6,800.00","2,148,434.00",0.00,0.00,"2,109.20","26,121.40","2,109.20","26,121.40",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,909.20","2,169,523.71","8,909.20","2,169,523.71",0.00,0.00,"180,000.00","234,000.00","180,000.00","234,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"-5,031.69",0.00,"-5,031.69",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"187,284.58","234,000.00","187,284.58","234,000.00",0.00,0.00,"178,375.38","-1,935,523.71","178,375.38","-1,935,523.71",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,284.58",0.00,"7,284.58",0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,黑龙江省哈尔滨体育学院教育发展基金会,3558.0
685,河北省神威慈善基金会,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,50.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,"2,600.80",0.00,"2,600.80",0.00,0.00,0.00,"2,550.80",0.00,"2,550.80",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,600.80",0.00,"2,600.80",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,河北省神威慈善基金会,5561.0
686,中华社会救助基金会,0.00,0.00,"93,713,538.17","131,401,938.68","93,713,538.17","131,401,938.68",0.00,0.00,"2,590,398.84","3,189,642.21","2,590,398.84","3,189,642.21",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"96,297,914.55","134,586,250.74","96,297,914.55","134,586,250.74","149,376,678.35","167,873,164.19","152,590,579.32","173,713,102.85","3,213,900.97","5,839,938.66","-94,498,966.43","-131,970,952.37",0.00,0.00,"94,498,966.43","131,970,952.37",0.00,0.00,"-6,022.46","-5,330.15","-6,022.46","-5,330.15","1,000,000.00","1,200,000.00","1,000,000.00","1,200,000.00",0.00,0.00,,,,,,,0.0,0.0,3295434.1,6704381.38,3295434.1,6704381.38,"150,376,678.35","169,073,164.19","156,974,580.35","181,653,490.25","6,597,902.00","12,580,326.06","55,877,711.92","37,102,211.82","60,676,665.80","47,067,239.51","4,798,953.88","9,965,027.69",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"88,566.93","36,006.02","88,566.93","36,006.02",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,中华社会救助基金会,188.0
687,中华同心温暖工程基金会,0.00,0.00,"29,698,471.00","23,440,753.90","29,698,471.00","23,440,753.90",0.00,0.00,"800,112.64","891,457.19","800,112.64","891,457.19",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"30,498,583.64","24,358,361.09","30,498,583.64","24,358,361.09","20,537,000.00","27,676,614.00","26,537,000.00","31,679,614.00","6,000,000.00","4,003,000.00","-11,490,815.00","-14,443,129.90",0.00,0.00,"11,490,815.00","14,443,129.90",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,371589.04,716178.07,371589.04,716178.07,"20,537,000.00","27,676,614.00","27,094,111.51","32,623,683.73","6,557,111.51","4,947,069.73","9,046,185.00","13,233,484.10","-3,404,472.13","8,265,322.64","-12,450,657.13","-4,968,161.46",0.00,0.00,0.00,"26,150.00",0.00,"26,150.00",0.00,0.00,"185,522.47","227,891.66","185,522.47","227,891.66",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,中华同心温暖工程基金会,181.0
688,南安市石井创新社会管理公益基金会,0.00,0.00,"538,700.00","932,498.00","538,700.00","932,498.00",0.00,0.00,"10,264.01","4,245.00","10,264.01","4,245.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"548,964.01","936,743.00","548,964.01","936,743.00",0.00,0.00,"1,000,000.00","1,090,000.00","1,000,000.00","1,090,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,9120.86,0.0,9120.86,0.00,0.00,"1,008,878.34","1,099,120.86","1,008,878.34","1,099,120.86",0.00,0.00,"459,914.33","162,377.86","459,914.33","162,377.86",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,878.34",0.00,"8,878.34",0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,南安市石井创新社会管理公益基金会,826.0
689,云南冠江教育扶贫基金会,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,025.00",0.00,"8,025.00",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-357.20,"9,185.00",-357.20,"9,185.00",0.00,0.00,"2,000,000.00",0.00,"2,000,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"2,000,000.09",20.74,"2,000,000.09",20.74,0.00,0.00,"2,000,357.29","-9,164.26","2,000,357.29","-9,164.26",0.00,0.00,-357.20,"1,160.00",-357.20,"1,160.00",0.00,0.00,0.09,20.74,0.09,20.74,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,云南冠江教育扶贫基金会,4695.0
690,杭州市富阳区人民教育基金会,"14,177,796.00","13,449,359.50","14,229,436.00","13,449,359.50","51,640.00",0.00,0.00,0.00,"25,056.58","30,389.80","25,056.58","30,389.80",0.0,0.00,0.00,0.00,0.00,0.00,"14,177,796.00","13,449,359.50","14,274,592.58","13,480,849.30","96,796.58","31,489.80","12,992,500.00","15,080,890.00","12,992,500.00","15,080,890.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,5516666.67,5095641.67,5516666.67,5095641.67,0.0,0.0,"18,509,166.67","20,176,531.67","19,128,965.38","20,242,649.24","619,798.71","66,117.57","4,331,370.67","6,727,172.17","4,854,372.80","6,761,799.94","523,002.13","34,627.77",0.00,0.00,"20,100.00","1,100.00","20,100.00","1,100.00",0.00,0.00,"619,798.71","66,117.57","619,798.71","66,117.57",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,杭州市富阳区人民教育基金会,1265.0
691,中国华文教育基金会,0.00,0.00,"49,307,111.71","47,951,308.22","49,307,111.71","47,951,308.22",0.00,0.00,"2,566,610.09","2,752,461.60","2,566,610.09","2,752,461.60",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"51,990,239.74","50,765,919.82","51,990,239.74","50,765,919.82","2,000,000.00","6,000,000.00","29,324,220.00","99,809,734.87","27,324,220.00","93,809,734.87",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"116,517.94","62,150.00","116,517.94","62,150.00",0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,"2,000,000.00","6,000,000.00","33,790,137.86","101,694,565.68","31,790,137.86","95,694,565.68","2,000,000.00","6,000,000.00","-18,200,101.88","50,928,645.86","-20,200,101.88","44,928,645.86",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,465,917.86","1,884,830.81","4,465,917.86","1,884,830.81",0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,中国华文教育基金会,219.0
692,云南晟成扶贫助老基金会,0.00,0.00,"186,000.00","116,488.00","186,000.00","116,488.00",0.00,0.00,"100,731.47","40,257.11","100,731.47","40,257.11",0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"286,731.47","156,745.11","286,731.47","156,745.11",0.00,0.00,"186,000.00",0.00,"186,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,"186,000.00",0.00,"186,000.00",0.00,0.00,0.00,"-100,731.47","-156,745.11","-100,731.47","-156,745.11",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2016,云南晟成扶贫助老基金会,4093.0
