	address	cert_valid_thru	dist	est_date	init_fund	inst_nm	inst_type	phone_num	prov	reg_dept	repre	spv_dept	status	uscc	website	wrk_domain
2684	常州市新北区华山中路１８号９号楼３楼	至			300.00 （单位：元 / 万元）	常州三晶慈善基金会	基金会				胡静	江苏省民政厅	正常	533200005091621330		接受政府资助和社会捐赠；开展慈善助困、助残、助老、助灾等活动；资助特困人员就医、就学和基本生活；支持慈善事业发展。
2685	常州市新北区孟河镇小河建设路５号（孟河镇政府对面）	至			300.00 （单位：元 / 万元）	常州齐梁慈善基金会	基金会				王纪福	江苏省民政厅	正常	53320000509162141T		接受政府资助和社会捐赠；开展助困、助残、助老、救灾等活动；资助特困人员就医、就学和基本生活；支持慈善事业发展。
2686	南京市玄武区前半山园１２号１栋１层	至			300.00 （单位：元 / 万元）	南京柯菲平公益基金会	基金会				刘艳	江苏省民政厅	正常	5332000050916215XJ		①接受政府资源和社会捐赠②帮助社区孤寡老人③资助自闭症儿童④帮扶贫困学子接受教育⑤培养青年义工、培养公益人才
2687	江苏省南京市建邺区江东中路３５９号国睿大厦１号楼Ｂ区１６层	至			300.00 （单位：元 / 万元）	江苏协鑫阳光慈善基金会	基金会				朱钰峰	江苏省民政厅	正常	53320000509162168J		筹募善款、公益援助、赈灾救助、慈善救助、扶贫济困、交流与合作
2688	南京市太平北路８２号	至			400.00 （单位：元 / 万元）	江苏省孤残儿童关爱基金会	基金会				戴小兵	江苏省民政厅	正常	53320000509162176D		关爱救助孤残儿童
2689	淮安市高教园区	至			300.00 （单位：元 / 万元）	江苏财经职业技术学院教育发展基金会	基金会				韩香云	江苏省民政厅	正常	533200005091621848		接受政府资助与社会捐赠；资助贫困学生；奖励优秀师生；支持学院建设与发展
2690	南京市玄武区东方城１００号松林谷花园１－１０２	至			2000.00 （单位：元 / 万元）	江苏省同泰慈善基金会	基金会				朱容瑢	江苏省民政厅	正常	533200005091621923		扶贫济困，救孤助残，助老扶弱，赈灾救援
2691	南京市江宁区天元东路２２８号	至			200.00 （单位：元 / 万元）	江苏享佳健康慈善基金会	基金会				夏克亮	江苏省民政厅	正常	53320000509162205Q		资助老年健康事业；资助老年、失独家庭等困难群体；资助贫困学生。？？支持公益慈善事业发展。
2692	江阴市周庄镇澄杨路１１２８号	至			1000.00 （单位：元 / 万元）	江苏华宏慈善基金会	基金会				胡冬明	江苏省民政厅	正常	53320000509162221E		接受政府和社会捐赠；资助特困人员就医就学和基本生活；养老助老。
2693	无锡宜兴市杨巷镇中桥路	至			1280.00 （单位：元 / 万元）	江苏宜安梦公益基金会	基金会				刘锁良	江苏省民政厅	正常	5332000050916223X6		为老服务；社区公益服务；帮助困难和社会弱势群体；帮助困难学子，资助教育事业；帮助残障人士；社会组织培育及社会组织人才培养；其他公益慈善事业。
2694	南京市鼓楼区山西路６７号世贸中心ａ１座２０１５－２０１６室	至			400.00 （单位：元 / 万元）	江苏双爻老龄事业发展基金会	基金会				吴晓青		正常	533200005091622486		接受企业捐赠，资助城乡困难老人；奖励为老龄事业发展做出杰出贡献的团体和个人；资助老龄相关产业，推动老龄事业发展
2695	苏州市相城大道１００号	至			500.00 （单位：元 / 万元）	硅湖职业技术学院教育发展基金会	基金会				干来福	江苏省教育厅	正常	533200005091651662		接受政府资助和社会捐赠；资助在校贫困生完成学业；奖励有突出贡献的优秀学生；资助学院的建设和发展。
2696	杭州市玉古路１７８号	1985-03-01 至 1989-03-01		1985-03-01	210.00 （单位：元 / 万元）	杭州市残疾人福利基金会	基金会			浙江省民政厅	余阿牛	浙江省残联	正常	53330000501872587L		资助贫困残疾人的救助、康复、教育、就业、文体活动，奖励突出贡献的残疾人及组织。
2697	杭州市萧山区人民路130号	1992-08-31 至 1996-08-31		1992-08-31	220.00 （单位：元 / 万元）	杭州市萧山区见义勇为基金会	基金会			浙江省民政厅	胡仲堂	浙江省公安厅	正常	533300005018726160		表彰奖励见义勇为个人和社会团体，抚恤资助牺牲人员家属或伤残人士。
2698	杭州市省府路8号省府2号楼	1992-06-01 至 1996-06-01		1992-06-01	177.00 （单位：元 / 万元）	浙江省青少年英才奖励基金会	基金会			浙江省民政厅	王耀亭	浙江省关心下一代工作委员会	正常	53330000501872624T		资助青少年的科技创新、发明创造、奖励有突出的35周岁以下青少年。
2699	浙江省德清县永安街道158号	1989-07-12 至 1993-07-12		1989-07-12	125.00 （单位：元 / 万元）	德清县人民教育基金会	基金会			浙江省民政厅	王水加	浙江省教育厅	正常	53330000501872640G		教育资金的募集、管理和使用，接受委托办理捐资、赠物、建校、助学、助教等事务。
2700	丽水市莲都区大众街197号	2004-12-17 至 2008-12-17		2004-12-17	400.00 （单位：元 / 万元）	丽水市莲都区人民教育基金会	基金会			浙江省民政厅	王建华	浙江省教育厅	正常	53330000501872659D		资助贫困学生、学校改善办学条件，奖励先进学校、有突出贡献的教师。
2701	杭州市南山路212号潘天寿纪念馆内	2005-03-23 至 2009-03-23		2005-03-23	110.00 （单位：元 / 万元）	潘天寿基金会（浙江）	基金会			浙江省民政厅	潘公凯	浙江省文化厅	正常	533300005018727204		资助美术学术研讨、交流、展览、创作；奖励优秀人才
2702	杭州市留和路５３１号浙江省残疾人体育训练指导中心	2016-09-13 至 2020-09-13		2004-12-30	400.00 （单位：元 / 万元）	浙江省残疾人福利基金会	基金会			浙江省民政厅	陈晓非	浙江省残疾人联合会	正常	53330000501872755N		基金的募集、管理和使用。
2703	萧山市教育局内	1990-05-28 至 1994-05-28		1990-05-28	216.00 （单位：元 / 万元）	杭州市萧山区人民教育基金会	基金会			浙江省民政厅	瞿森根	浙江省教育厅	正常	53330000501872763H		资助贫困学生和改善办学条件；奖励优秀学校、教师和学生
2704	杭州市西湖区三台山路25号	1993-03-12 至 1997-03-12		1993-03-12	490.00 （单位：元 / 万元）	浙江省人民对外友好交流基金会	基金会			浙江省民政厅	陆国灏	浙江省政府外事办	正常	53330000501872771C		通过资金援助、推进我省与国外友好组织的友好交流与合作。
2705	杭州市保俶路28号	2016-10-27 至 2020-10-27		1989-07-25	400.00 （单位：元 / 万元）	浙江省老年事业发展基金会	基金会			浙江省民政厅	秦忠	浙江省民政厅	正常	53330000501872827F		基金的募集、管理和使用。
2706	杭州市环城北路３１８号	1992-12-28 至 1996-12-28		1992-12-28	210.00 （单位：元 / 万元）	杭州市关心下一代基金会	基金会			浙江省民政厅	缪开寿	浙江省关心下一代工作委员会	正常	53330000501872835A		资助困难青少年的学习和就业：奖励优秀青少年、关心下一代。
2707	杭州市教工路95号	2004-12-20 至 2008-12-20		2004-12-20	210.00 （单位：元 / 万元）	浙江小百花越剧基金会	基金会			浙江省民政厅	应志良	浙江省文化厅	正常	53330000501872878P		普及越剧艺术，资助越剧精品创作，人才培养，艺术交流，艺术交流活动，奖励发展越剧艺术的重大贡献者。
2708	杭州市定江路32号浙江金融职业技术学院内	1993-10-01 至 1997-10-01		1993-10-01	210.00 （单位：元 / 万元）	浙江省金融教育基金会	基金会			浙江省民政厅	吴胜	中国人民银行杭州中心支行	正常	53330000501872894D		奖励金融系统优秀教师、学生，资助金融教育、科研。
2709	宁波市江东区紫鹃新村148号	2005-06-06 至 2009-06-06		2005-06-06	210.00 （单位：元 / 万元）	宁波市戏曲艺术发展基金会	基金会			浙江省民政厅	王锦文	浙江省文化厅	正常	53330000501873010J		募集资金和实物，策划戏剧活动，设立有关资助项目，管理使用好捐款、捐物。
2710	绍兴县柯桥金柯桥大道金柯桥桥北小百花艺术中心	2005-08-18 至 2009-08-18		2005-08-18	210.00 （单位：元 / 万元）	绍兴市柯桥区小百花越剧基金会	基金会			浙江省民政厅	叶建国	浙江省文化厅	正常	53330000501873029F		资金募集、管理使用、推进和繁荣越剧事业
2711	杭州市下城区天水街道胭脂新村1幢1号313室	2004-12-30 至 2008-12-30		2004-12-30	200.00 （单位：元 / 万元）	杭州市关爱孤儿基金会	基金会			浙江省民政厅	楼金炎	浙江省民政厅	正常	53330000501873117X		资助孤残病儿童生活、医疗、教育，奖励杭州各儿童福利院对孤儿教育有突出贡献者。
2712	杭州市学源街998号	2016-04-14 至 2020-04-14		2012-12-11	200.00 （单位：元 / 万元）	浙江传媒学院教育基金会	基金会			浙江省民政厅	杨荣耀	浙江省教育厅	正常	53330000A9337656XE		支持学校建设、教学、科研与学术交流，奖励优秀教师和学生，资助贫困学生和教师。
2713	金华市迎宾大道688号	2012-12-24 至 2016-12-24		2012-12-24	200.00 （单位：元 / 万元）	浙江师范大学教育基金会	基金会			浙江省民政厅	陈德喜	浙江省教育厅	正常	53330000A93376578E		奖学、奖教、助学，助推徐诶下建设与发展，支持与学校教育事业有关的公益事业。
2714	玉环县珠港镇康育北路75号502室	2012-12-04 至 2016-12-04		2012-12-04	1000.00 （单位：元 / 万元）	浙江硕源教育基金会	基金会			浙江省民政厅	林秉爱	浙江省教育厅	正常	53330000A933765869		丰富培养师资的方式，拓宽提升学生素质的渠道，资助贫困学生完成学业。
2715	瑞安市瑞湖路３９８号	2013-01-08 至 2017-01-08		2013-01-08	200.95 （单位：元 / 万元）	浙江省瑞安中学教育发展基金会	基金会			浙江省民政厅	程志强	浙江省教育厅	正常	53330000A933765944		奖励优秀师生、资助贫困学生、资助学校基本建设，支持教育事业的发展。
2716	舟山市定海区临城街道海大南路1号	2017-01-19 至 2021-01-19		2013-01-08	250.00 （单位：元 / 万元）	浙江海洋学院教育基金会	基金会			浙江省民政厅	刘宏明	浙江省教育厅	正常	53330000A93376607R		奖励优秀师生、资助贫困学生、支持学校办学条件建设和其他教育公益项目。
2717	宁波市北仑区江南中路32号	2013-01-08 至 2017-01-08		2013-01-08	1000.00 （单位：元 / 万元）	浙江海天慈善基金会	基金会			浙江省民政厅	朱学美	浙江省民政厅	正常	53330000A93376615L		对社会特贫人员、失学儿童进行资助；对孤寡病残等群体的福利事业进行捐助；对企业中的困难职工，在提高职业技能，解决生活困难等方面进行资助；以及其他各类符合本基金会章程的社会弱势群体进行救助。
2718	瑞安市仓前街134号11号楼3层	2016-08-02 至 2020-08-02		2013-01-08	500.00 （单位：元 / 万元）	瑞安市社会组织发展基金会	基金会			浙江省民政厅	林捷	浙江省民政厅	正常	53330000A93376623F		资助社会组织解决启动资金和办公经费困难，资助社会组织开展公益活动，资助社会组织发展。
2719	新昌县新昌大道西路358号1幢201室	2013-01-08 至 2017-01-08		2013-01-08	1000.00 （单位：元 / 万元）	新昌县道才公益基金会	基金会			浙江省民政厅	俞青娟	浙江省农业和农村工作办公室	正常	53330000A93376631A		扶危济困、助学兴教、公益援助和农村公益建设
2720	杭州市经济技术开发区白杨街道２号大街１号杭州电子科技大学行政楼９１５室	2013-02-05 至 2017-02-05		2013-02-05	300.00 （单位：元 / 万元）	杭州电子科技大学教育发展基金会	基金会			浙江省民政厅	费君清	浙江省教育厅	正常	53330000A9337664X2		资助有益于学校的建恶化；奖励优秀学生，资助品学兼优的学生
